iter	RMSE
342	2.064836531e-05
343	2.013215617e-05
344	1.962885225e-05
345	1.913813094e-05
346	1.865967766e-05
347	1.819318571e-05
348	1.773835606e-05
349	1.729489715e-05
350	1.686252472e-05
351	1.644096159e-05
352	1.602993755e-05
353	1.56291891e-05
354	1.523845937e-05
355	1.485749788e-05
356	1.448606043e-05
357	1.412390891e-05
358	1.377081118e-05
359	1.34265409e-05
360	1.309087737e-05
361	1.276360543e-05
362	1.244451529e-05
363	1.21334024e-05
364	1.183006734e-05
365	1.153431565e-05
366	1.124595776e-05
367	1.096480881e-05
368	1.069068858e-05
369	1.042342137e-05
370	1.016283583e-05
371	9.908764928e-06
372	9.661045801e-06
373	9.419519653e-06
374	9.184031658e-06
375	8.954430863e-06
376	8.730570088e-06
377	8.512305833e-06
378	8.299498184e-06
379	8.092010726e-06
380	7.889710455e-06
381	7.69246769e-06
382	7.500155995e-06
383	7.312652093e-06
384	7.129835788e-06
385	6.95158989e-06
386	6.77780014e-06
387	6.608355134e-06
388	6.443146254e-06
389	6.282067595e-06
390	6.125015903e-06
391	5.971890503e-06
392	5.822593238e-06
393	5.677028405e-06
394	5.535102693e-06
395	5.396725123e-06
396	5.261806993e-06
397	5.130261816e-06
398	5.002005269e-06
399	4.876955135e-06
400	4.755031255e-06
401	4.636155472e-06
402	4.520251584e-06
403	4.407245292e-06
404	4.297064158e-06
405	4.189637553e-06
406	4.084896612e-06
407	3.982774196e-06
408	3.883204839e-06
409	3.786124717e-06
410	3.691471597e-06
411	3.599184806e-06
412	3.509205185e-06
413	3.421475054e-06
414	3.335938176e-06
415	3.25253972e-06
416	3.171226226e-06
417	3.091945569e-06
418	3.014646929e-06
419	2.939280755e-06
420	2.865798735e-06
421	2.794153765e-06
422	2.72429992e-06
423	2.656192421e-06
424	2.58978761e-06
425	2.525042918e-06
426	2.461916844e-06
427	2.400368922e-06
428	2.340359698e-06
429	2.281850705e-06
430	2.224804437e-06
431	2.169184325e-06
432	2.114954716e-06
433	2.062080847e-06
434	2.010528825e-06
435	1.960265604e-06
436	1.911258963e-06
437	1.863477488e-06
438	1.81689055e-06
439	1.771468286e-06
440	1.727181578e-06
441	1.684002038e-06
442	1.641901986e-06
443	1.600854436e-06
444	1.560833075e-06
445	1.521812247e-06
446	1.483766941e-06
447	1.446672766e-06
448	1.410505947e-06
449	1.375243298e-06
450	1.340862215e-06
451	1.307340659e-06
452	1.274657142e-06
453	1.242790713e-06
454	1.211720944e-06
455	1.18142792e-06
456	1.151892222e-06
457	1.123094916e-06
458	1.095017543e-06
459	1.067642104e-06
460	1.040951051e-06
461	1.014927274e-06
462	9.895540918e-07
463	9.648152392e-07
464	9.406948578e-07
465	9.17177486e-07
466	8.942480485e-07
467	8.71891847e-07
468	8.500945505e-07
469	8.288421864e-07
470	8.081211315e-07
471	7.879181029e-07
472	7.6822015e-07
473	7.49014646e-07
474	7.302892795e-07
475	7.120320473e-07
476	6.942312458e-07
477	6.768754644e-07
478	6.599535776e-07
479	6.434547379e-07
480	6.273683692e-07
481	6.116841597e-07
482	5.963920555e-07
483	5.814822539e-07
484	5.669451973e-07
485	5.527715672e-07
486	5.389522778e-07
487	5.254784707e-07
488	5.123415087e-07
489	4.995329708e-07
490	4.870446463e-07
491	4.7486853e-07
492	4.629968166e-07
493	4.51421896e-07
494	4.401363484e-07
495	4.291329395e-07
496	4.184046159e-07
497	4.079445003e-07
498	3.977458877e-07
499	3.878022404e-07
500	3.781071842e-07
501	3.686545045e-07
502	3.594381417e-07
503	3.50452188e-07
504	3.416908832e-07
505	3.33148611e-07
506	3.248198956e-07
507	3.166993981e-07
508	3.08781913e-07
509	3.010623651e-07
510	2.935358058e-07
511	2.861974106e-07
512	2.790424752e-07
513	2.720664132e-07
514	2.652647528e-07
515	2.586331339e-07
516	2.521673054e-07
517	2.458631227e-07
518	2.397165446e-07
519	2.337236308e-07
520	2.2788054e-07
521	2.221835264e-07
522	2.166289382e-07
523	2.112132146e-07
524	2.059328842e-07
525	2.00784562e-07
526	1.957649479e-07
527	1.908708241e-07
528	1.860990534e-07
529	1.81446577e-07
530	1.769104125e-07
531	1.724876522e-07
532	1.681754608e-07
533	1.639710742e-07
534	1.598717973e-07
535	1.558750023e-07
536	1.519781272e-07
537	1.48178674e-07
538	1.44474207e-07
539	1.408623518e-07
540	1.37340793e-07
541	1.339072731e-07
542	1.305595912e-07
543	1.272956014e-07
544	1.241132113e-07
545	1.21010381e-07
546	1.179851214e-07
547	1.150354933e-07
548	1.12159606e-07
549	1.093556158e-07
550	1.066217253e-07
551	1.039561822e-07
552	1.013572776e-07
553	9.882334559e-08
554	9.635276192e-08
555	9.394394283e-08
556	9.159534422e-08
557	8.930546058e-08
558	8.707282403e-08
559	8.489600339e-08
560	8.277360327e-08
561	8.070426316e-08
562	7.868665656e-08
563	7.671949011e-08
564	7.480150283e-08
565	7.293146523e-08
566	7.110817857e-08
567	6.933047407e-08
568	6.75972122e-08
569	6.590728187e-08
570	6.425959979e-08
571	6.265310978e-08
572	6.108678201e-08
573	5.955961243e-08
574	5.80706221e-08
575	5.661885653e-08
576	5.520338509e-08
577	5.382330044e-08
578	5.247771791e-08
579	5.116577494e-08
580	4.988663055e-08
581	4.863946476e-08
582	4.742347813e-08
583	4.623789116e-08
584	4.508194386e-08
585	4.395489525e-08
586	4.285602286e-08
587	4.178462228e-08
588	4.074000671e-08
589	3.972150653e-08
590	3.872846885e-08
591	3.776025711e-08
592	3.681625067e-08
593	3.589584439e-08
594	3.499844827e-08
595	3.412348705e-08
596	3.327039986e-08
597	3.243863985e-08
598	3.162767384e-08
599	3.083698199e-08
600	3.006605742e-08
601	2.931440597e-08
602	2.858154581e-08
603	2.786700716e-08
604	2.717033197e-08
605	2.649107366e-08
606	2.58287968e-08
607	2.518307687e-08
608	2.455349994e-08
609	2.393966243e-08
610	2.334117086e-08
611	2.275764158e-08
612	2.218870053e-08
613	2.1633983e-08
614	2.109313342e-08
615	2.056580508e-08
616	2.005165994e-08
617	1.955036844e-08
618	1.906160922e-08
619	1.858506899e-08
620	1.812044225e-08
621	1.766743119e-08
622	1.72257454e-08
623	1.679510176e-08
624	1.637522421e-08
625	1.596584361e-08
626	1.556669751e-08
627	1.517753007e-08
628	1.47980918e-08
629	1.44281395e-08
630	1.406743602e-08
631	1.371575011e-08
632	1.337285635e-08
633	1.303853494e-08
634	1.271257156e-08
635	1.239475726e-08
636	1.208488832e-08
637	1.178276611e-08
638	1.148819695e-08
639	1.120099202e-08
640	1.092096722e-08
641	1.064794304e-08
642	1.038174446e-08
643	1.012220085e-08
644	9.869145824e-09
645	9.62241717e-09
646	9.381856741e-09
647	9.14731032e-09
648	8.918627558e-09
649	8.695661863e-09
650	8.478270317e-09
651	8.266313554e-09
652	8.059655716e-09
653	7.858164324e-09
654	7.661710216e-09
655	7.470167461e-09
656	7.283413271e-09
657	7.101327938e-09
658	6.923794738e-09
659	6.750699864e-09
660	6.581932357e-09
661	6.417384049e-09
662	6.256949447e-09
663	6.100525708e-09
664	5.948012562e-09
665	5.799312243e-09
666	5.65432943e-09
667	5.512971194e-09
668	5.37514691e-09
669	5.240768239e-09
670	5.109749036e-09
671	4.982005307e-09
672	4.857455174e-09
673	4.736018795e-09
674	4.617618326e-09
675	4.502177861e-09
676	4.389623411e-09
677	4.279882828e-09
678	4.172885755e-09
679	4.06856361e-09
680	3.966849519e-09
681	3.867678283e-09
682	3.770986328e-09
683	3.676711666e-09
684	3.584793869e-09
685	3.495174025e-09
686	3.407794672e-09
687	3.322599803e-09
688	3.239534811e-09
689	3.158546438e-09
690	3.079582775e-09
691	3.002593204e-09
692	2.927528373e-09
693	2.854340161e-09
694	2.782981655e-09
695	2.713407112e-09
696	2.645571937e-09
697	2.579432633e-09
698	2.514946819e-09
699	2.452073141e-09
700	2.390771314e-09
701	2.331002034e-09
702	2.27272698e-09
703	2.215908801e-09
704	2.160511083e-09
705	2.106498308e-09
706	2.053835852e-09
707	2.00248995e-09
708	1.952427701e-09
709	1.90361701e-09
710	1.856026584e-09
711	1.809625915e-09
712	1.764385263e-09
713	1.720275631e-09
714	1.677268739e-09
715	1.635337021e-09
716	1.594453594e-09
717	1.554592251e-09
718	1.515727439e-09
719	1.477834252e-09
720	1.440888397e-09
721	1.404866186e-09
722	1.369744535e-09
723	1.335500919e-09
724	1.302113396e-09
725	1.269560562e-09
726	1.237821555e-09
727	1.206876019e-09
728	1.176704121e-09
729	1.14728652e-09
730	1.118604352e-09
731	1.090639248e-09
732	1.063373267e-09
733	1.03678894e-09
734	1.010869211e-09
735	9.855974805e-10
736	9.609575443e-10
737	9.369336059e-10
738	9.135102614e-10
739	8.906725004e-10
740	8.684056942e-10
741	8.46695549e-10
742	8.255281556e-10
743	8.048899529e-10
744	7.847677044e-10
745	7.651485084e-10
746	7.460197997e-10
747	7.273693016e-10
748	7.091850661e-10
749	6.914554364e-10
750	6.741690477e-10
751	6.573148242e-10
752	6.408819546e-10
753	6.24859905e-10
754	6.092384121e-10
755	5.940074547e-10
756	5.791572692e-10
757	5.646783327e-10
758	5.505613792e-10
759	5.36797345e-10
760	5.233774147e-10
761	5.102929811e-10
762	4.975356534e-10
763	4.850972558e-10
764	4.729698203e-10
765	4.611455767e-10
766	4.496169326e-10
767	4.383765108e-10
768	4.274170971e-10
769	4.167316756e-10
770	4.063133799e-10
771	3.961555436e-10
772	3.862516529e-10
773	3.765953637e-10
774	3.67180479e-10
775	3.580009723e-10
776	3.490509483e-10
777	3.403246701e-10
778	3.31816559e-10
779	3.23521148e-10
780	3.154331166e-10
781	3.075472907e-10
782	2.998586092e-10
783	2.923621449e-10
784	2.850530885e-10
785	2.77926758e-10
786	2.709785843e-10
787	2.642041181e-10
788	2.575990152e-10
789	2.511590372e-10
790	2.448800599e-10
791	2.387580599e-10
792	2.327891127e-10
793	2.269693853e-10
794	2.212951517e-10
795	2.157627682e-10
796	2.103686963e-10
797	2.051094766e-10
798	1.999817336e-10
799	1.949821937e-10
800	1.901076416e-10
801	1.853549555e-10
802	1.807210791e-10
803	1.762030487e-10
804	1.717979703e-10
805	1.675030218e-10
806	1.633154441e-10
807	1.592325554e-10
808	1.552517416e-10
809	1.513704474e-10
810	1.475861848e-10
811	1.438965306e-10
812	1.402991173e-10
813	1.367916344e-10
814	1.333718414e-10
815	1.300375436e-10
816	1.26786605e-10
817	1.236169395e-10
818	1.205265149e-10
819	1.175133481e-10
820	1.145755125e-10
821	1.11711124e-10
822	1.089183472e-10
823	1.061953865e-10
824	1.035405007e-10
825	1.009519878e-10
826	9.8428186e-11
827	9.596747764e-11
828	9.356829435e-11
829	9.122908815e-11
830	8.89483638e-11
831	8.672465593e-11
832	8.455653884e-11
833	8.24426229e-11
834	8.038156186e-11
835	7.837202489e-11
836	7.641272691e-11
837	7.45024068e-11
838	7.263984917e-11
839	7.082385412e-11
840	6.905325285e-11
841	6.732692567e-11
842	6.564375027e-11
843	6.400265648e-11
844	6.240258905e-11
845	6.084252432e-11
846	5.932145938e-11
847	5.783841664e-11
848	5.639245969e-11
849	5.498264282e-11
850	5.360807783e-11
851	5.22678762e-11
852	5.09611825e-11
853	4.968714944e-11
854	4.844496822e-11
855	4.723384331e-11
856	4.605299907e-11
857	4.490167558e-11
858	4.377913099e-11
859	4.268465712e-11
860	4.161753739e-11
861	4.057710316e-11
862	3.956267992e-11
863	3.857360778e-11
864	3.7609267e-11
865	3.66690294e-11
866	3.575230572e-11
867	3.485850251e-11
868	3.398703898e-11
869	3.313735916e-11
870	3.230892733e-11
871	3.150120299e-11
872	3.071366943e-11
873	2.994582981e-11
874	2.919718164e-11
875	2.846725521e-11
876	2.775557004e-11
877	2.706168372e-11
878	2.638514206e-11
879	2.572551475e-11
880	2.508237783e-11
881	2.445531994e-11
882	2.384393332e-11
883	2.324783006e-11
884	2.266663106e-11
885	2.209995971e-11
886	2.154745689e-11
887	2.100877135e-11
888	2.048355172e-11
889	1.997145885e-11
890	1.947217739e-11
891	1.898537044e-11
892	1.851074091e-11
893	1.804796749e-11
894	1.759676499e-11
895	1.715685181e-11
896	1.672792675e-11
897	1.630972838e-11
898	1.590198426e-11
899	1.550443463e-11
900	1.511682587e-11
901	1.47389001e-11
902	1.437042789e-11
903	1.401116835e-11
904	1.366088633e-11
905	1.3319356e-11
906	1.298637508e-11
907	1.266171848e-11
908	1.234517481e-11
909	1.203654391e-11
910	1.173562943e-11
911	1.144224393e-11
912	1.115618541e-11
913	1.087727963e-11
914	1.060534407e-11
915	1.034020976e-11
916	1.008170696e-11
917	9.829660762e-12
918	9.583920744e-12
919	9.344327229e-12
920	9.110722379e-12
921	8.882956013e-12
922	8.660876672e-12
923	8.444356691e-12
924	8.233247253e-12
925	8.027418843e-12
926	7.82673938e-12
927	7.631074812e-12
928	7.440296987e-12
929	7.25428593e-12
930	7.072931674e-12
931	6.896106007e-12
932	6.723700727e-12
933	6.555605156e-12
934	6.39171003e-12
935	6.23191095e-12
936	6.076114293e-12
937	5.924213659e-12
938	5.776113013e-12
939	5.631705301e-12
940	5.490914596e-12
941	5.353636806e-12
942	5.219794985e-12
943	5.089303374e-12
944	4.962069684e-12
945	4.838012859e-12
946	4.717061628e-12
947	4.599128721e-12
948	4.484147721e-12
949	4.372038352e-12
950	4.262738963e-12
951	4.156173595e-12
952	4.052273101e-12
953	3.95096938e-12
954	3.85219328e-12
955	3.755886437e-12
956	3.661989921e-12
957	3.570439815e-12
958	3.481177077e-12
959	3.39415032e-12
960	3.309301522e-12
961	3.226567262e-12
962	3.145896339e-12
963	3.067251322e-12
964	2.990562942e-12
965	2.915796934e-12
966	2.842901338e-12
967	2.771827591e-12
968	2.702533034e-12
969	2.634971772e-12
970	2.569093659e-12
971	2.504868197e-12
972	2.442244984e-12
973	2.381191149e-12
974	2.321658743e-12
975	2.263616867e-12
976	2.207031451e-12
977	2.151856119e-12
978	2.098062997e-12
979	2.045608455e-12
980	1.994468208e-12
981	1.944605163e-12
982	1.895989135e-12
983	1.848587242e-12
984	1.802372865e-12
985	1.757310103e-12
986	1.713379661e-12
987	1.670538505e-12
988	1.628774683e-12
989	1.588053232e-12
990	1.548349051e-12
991	1.509645501e-12
992	1.471903017e-12
993	1.435101932e-12
994	1.399221326e-12
995	1.364236219e-12
996	1.330123627e-12
997	1.296870447e-12
998	1.264453154e-12
999	1.232848177e-12
